,Unnamed: 0,Band,Song,ID_TRACK,POPULARITY,RELEASE_DATE,EXTERNAL_URLS,SEARCH_URL,danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms
3969,3969,Like Moths To Flames,Praise Feeder,5cXO8d4q0UXabpO4lEvq8z,21,2011,https://open.spotify.com/album/7Esr9FA1Lpi8HAdDdyWXwB,https://p.scdn.co/mp3-preview/43b91cf5caa91071e7a5adbb0aead23be81374a5?cid=f9d64942f5f74f3282916225d2f77630,0.464,0.991,-3.171,0.239,4.27e-05,0,0.367,0.156,131.972,199733
3970,3970,Like Moths To Flames,What's Done Is Done,1U1h58ymP6wwWwPCkWKJHE,30,2015-04-06,https://open.spotify.com/album/4gvOFUSuHalNkZVrpDeYCc,https://p.scdn.co/mp3-preview/17e6ac935dee1b5075049325b1691cb57d6c2baf?cid=f9d64942f5f74f3282916225d2f77630,0.553,0.997,-1.681,0.0975,0.00018,0,0.238,0.5,107.493,230772
3971,3971,Abstract Dissonance,Eternal Torment,3yV0VGdnFnSYd1nvsImcNN,6,2022-06-26,https://open.spotify.com/album/3vM6B8k7dGTWnjE0kqVwbF,https://p.scdn.co/mp3-preview/39bd72d30f2cff43f86af660485cb963cbfd40b3?cid=f9d64942f5f74f3282916225d2f77630,0.331,0.895,-3.799,0.0496,2.25e-05,0.828,0.306,0.412,120.474,159111
3972,3972,In Flames, House,66zA4LSREJbXpSJEeouZZ3,35,2019-03-01,https://open.spotify.com/album/2nLTMIfQsiFEP3feSBVqks,https://p.scdn.co/mp3-preview/64777347fd8adc790cd9020f876e67d827e3d1ed?cid=f9d64942f5f74f3282916225d2f77630,0.521,0.984,-4.957,0.0817,6.68e-05,0.018,0.333,0.465,132.039,258773
3973,3973,Black Winter,Callous,,,,,,,,,,,,,,,
3974,3974,Black Winter,Slip,62DOGRmDF66dzWvLgHKt4K,17,2020-12-04,https://open.spotify.com/album/3vY9QflgyHNpZB4b8t104E,https://p.scdn.co/mp3-preview/98a65f31716294e035b3a835345170f849921fc3?cid=f9d64942f5f74f3282916225d2f77630,0.561,0.433,-10.678,0.0672,0.671,0,0.109,0.241,108.056,111111
3975,3975,I Prevail,Chaos,1yryMsXAGBK79VOrGe1qEe,48,2016-10-21,https://open.spotify.com/album/1GpxP0nEqmQoQimVAp8bAZ,,0.486,0.964,-4.095,0.0578,0.000416,0.000219,0.276,0.638,154.084,212893
3976,3976,Alloytuber,Aftermath Of The Afterlife,2zGsIGtyJJzzPbJLzt20il,0,2022-01-01,https://open.spotify.com/album/4319MLkdGMTO2QbrGccZeA,https://p.scdn.co/mp3-preview/ca133badedc8e0eb923d57f08606eb007bbaf374?cid=f9d64942f5f74f3282916225d2f77630,0.621,0.782,-8.834,0.0741,1.26e-05,0.843,0.205,0.444,120.016,205493
3977,3977,Wind Rose,Gates Of Ekrund,7hx4Fr1vbGmKd0IYOmBIqr,40,2022-06-10,https://open.spotify.com/album/5Jf1NavkE0nEpzo2rnjMrL,https://p.scdn.co/mp3-preview/d7b2663e678e9b9d71bfeec3023d08a6f175bb0d?cid=f9d64942f5f74f3282916225d2f77630,0.361,0.987,-5.359,0.142,0.000131,0.0234,0.0841,0.219,179.951,353164
3978,3978,Asking Alexandria,Alone Again,7JP8lWYrxpA8luKU8IPd3Y,56,2021-10-01,https://open.spotify.com/album/11gvWPhkQyVoYIJgVsojmm,https://p.scdn.co/mp3-preview/5b399cf70dcae63618f5cae7e50d3123d682e966?cid=f9d64942f5f74f3282916225d2f77630,0.496,0.969,-3.085,0.0688,7.49e-05,5.93e-06,0.242,0.199,109.977,228978
3979,3979,Glint,test 1,,,,,,,,,,,,,,,
3980,3980,Nurié,seiten ni hoeru,,,,,,,,,,,,,,,
3981,3981,Eonia,At The End Of Your Life,,,,,,,,,,,,,,,
3982,3982,Fredguitarist,Collection of Riffs by Fred,,,,,,,,,,,,,,,
3983,3983,Deathkite,Survival of the Cruelest,2A1RqfFmrwwRuVnIGJPpy0,10,2011-03-18,https://open.spotify.com/album/5aWPbkqyXHxFrp1OXUBbqT,https://p.scdn.co/mp3-preview/eb6eab4bce282fc0a031b61f89ce7ae00b9295ca?cid=f9d64942f5f74f3282916225d2f77630,0.551,0.948,-9.224,0.0681,1.27e-06,0.712,0.133,0.358,110.077,129505
3984,3984,Parasitic Ejaculation,Slow Torture Chamber,2JroNLGqmuroC16iktbwBU,28,2013-07-22,https://open.spotify.com/album/2DsXTK87vY0G0iebi9Zt1Z,https://p.scdn.co/mp3-preview/1464db0ef255a736c1614ab05e5be044c621d6a5?cid=f9d64942f5f74f3282916225d2f77630,0.346,0.737,-7.874,0.181,0.00282,0.02,0.306,0.604,200.094,151423
3985,3985,Motionless In White,Headache,1zVuDtGYWtwg2Id64zrL2K,55,2019-06-07,https://open.spotify.com/album/4JECM4NZhtpjDX4JbYkh00,https://p.scdn.co/mp3-preview/080dd0809ad59aa2510bdfeb43bdf87c18bbccc5?cid=f9d64942f5f74f3282916225d2f77630,0.436,0.942,-3.584,0.0955,0.00021,1.65e-06,0.0824,0.636,170.046,209027
3986,3986,In Flames,Burn,26hAGrZZ5h06kLMIokery1,31,2019-03-01,https://open.spotify.com/album/2nLTMIfQsiFEP3feSBVqks,https://p.scdn.co/mp3-preview/3c77db319302a71227a0abed2f6d6b62ef705eb5?cid=f9d64942f5f74f3282916225d2f77630,0.522,0.971,-4.59,0.109,4.8e-05,0.0534,0.054,0.195,114.992,223720
3987,3987,Ben Mason,Synth Solo,,,,,,,,,,,,,,,
3988,3988,Portrayal Of Guilt,The Sixth Circle,5ShU0pXDBANPWPkhMSaw9v,29,2021-11-05,https://open.spotify.com/album/2ta0CrVXcNrEXfeujT9yfr,https://p.scdn.co/mp3-preview/522b9fbf832d165ea638a2bd97b8e6156c5afa4e?cid=f9d64942f5f74f3282916225d2f77630,0.232,0.856,-5.373,0.0502,0.000505,0.853,0.341,0.139,148.975,204537
3989,3989,Long Term Memory,Scorn,4ldZ2FFbEUGKKu7z4Meda4,8,2022-01-14,https://open.spotify.com/album/5o6YPa7Uty5xPHvJqJ962b,https://p.scdn.co/mp3-preview/f635c81d65948761a7ec85e11e01a402d400dfbd?cid=f9d64942f5f74f3282916225d2f77630,0.42,0.775,-7.913,0.058,0.000325,0.0158,0.313,0.363,119.989,172000
3990,3990,Out Of My Eyes,GOLDON,6vsVHhoIA9ArWcjIUEXdyq,7,2021-05-28,https://open.spotify.com/album/5fEg2pQPytjHkF0h9EVn14,https://p.scdn.co/mp3-preview/4bf69350e3830661387ee22f6059bc3172fbeebf?cid=f9d64942f5f74f3282916225d2f77630,0.52,0.99,-5.878,0.143,0.000239,0.136,0.968,0.283,149.948,217600
3991,3991,Out Of My Eyes,Blue Cloud,2CcifVXuh6sD4yb3K9fwNe,38,2021-05-28,https://open.spotify.com/album/5fEg2pQPytjHkF0h9EVn14,https://p.scdn.co/mp3-preview/91d021ef6f125c3151797db8a64f4a11d02ac0be?cid=f9d64942f5f74f3282916225d2f77630,0.348,0.892,-6.064,0.0558,0.000922,2.08e-06,0.0927,0.197,180.117,265500
3992,3992,Bullet For My Valentine,The Poison But Lower And More Lead,,,,,,,,,,,,,,,
3993,3993,Tbt,Selfish Creatures,,,,,,,,,,,,,,,
3994,3994,Like Moths To Flame,Ameliorate,4CsHLbH7ndQsgGkDEnsicY,43,2021-11-05,https://open.spotify.com/album/0OzX5kaiAhoqBYYZDDBoTJ,https://p.scdn.co/mp3-preview/8fe94b02bee2771841c44c7e072a8970ce5904c3?cid=f9d64942f5f74f3282916225d2f77630,0.523,0.956,-3.094,0.11,8.75e-05,1.59e-06,0.122,0.683,129.01,196977
3995,3995,Skeletorus,The Storm Of Shards,,,,,,,,,,,,,,,
3996,3996,Forged In Ice,Alloy_TUBER,,,,,,,,,,,,,,,
3997,3997,We Came As Romans,Black Hole,4Y7eqYTpV7fQxpYj1isN2F,68,2021-09-08,https://open.spotify.com/album/4rTul9Y40kljIY12LiVAwB,https://p.scdn.co/mp3-preview/3a4adc587bf6819a21d105817d58c08511a95279?cid=f9d64942f5f74f3282916225d2f77630,0.48,0.958,-4.241,0.0664,2.45e-05,0,0.52,0.385,110.05,179182
3998,3998,Silverstein,Ultraviolet,3dCcOPAudQPazNNsHXA4kt,50,2022-05-06,https://open.spotify.com/album/3Dc0NWGnXDqRsf4sjV8JpX,https://p.scdn.co/mp3-preview/a41e34af61a461d8c91c5dbd408e71421acc71e5?cid=f9d64942f5f74f3282916225d2f77630,0.35,0.916,-3.39,0.146,0.000108,1.81e-06,0.126,0.521,194.934,173600
3999,3999,Razor,akaku chirabaru hana,6UgF9Eat4JIZAoWK5Qbf56,2,2018-07-25,https://open.spotify.com/album/5hu3yFJaWy768M8sYhArTS,https://p.scdn.co/mp3-preview/9d3e4004422a0ab2708ccb5e2bc038eed913cb0c?cid=f9d64942f5f74f3282916225d2f77630,0.264,0.944,-3.065,0.156,3.03e-05,0,0.101,0.273,94.868,300693
4000,4000,Acid Bath,Venus Blue ,10RwBdB9ovDKoxArZZlqjJ,33,1996,https://open.spotify.com/album/6tF1cN3VtqVR85ZOyJoRPS,https://p.scdn.co/mp3-preview/4d447c062037d4f4d02d9e72c964e600aa0ef21d?cid=f9d64942f5f74f3282916225d2f77630,0.381,0.818,-10.135,0.0556,0.000224,0.00491,0.0991,0.46,121.987,282027
4001,4001,Draft Shit,shit,2gCKI7L5ahnvwQHiGKushf,0,2021-12-10,https://open.spotify.com/album/1skqCyVziOMvYNHOfylnte,https://p.scdn.co/mp3-preview/18939170acc260df6f32959081fccf6a42af6d52?cid=f9d64942f5f74f3282916225d2f77630,0.515,0.346,-12.973,0.0318,0.809,0.00174,0.0886,0.281,75.006,261600
4002,4002,To The Garve,The Screams of the widow's Son,,,,,,,,,,,,,,,
4003,4003,Ismail,Of Flesh,,,,,,,,,,,,,,,
4004,4004,.44 Caliber Love Letter,Idea#1,,,,,,,,,,,,,,,
4005,4005,Gazette,DAKU,,,,,,,,,,,,,,,
4006,4006,Coldrain,See You,5Xg15k6nEyNZHjoCKRfv1c,39,2019-08-28,https://open.spotify.com/album/1BGWyz8x5J2qChX1X0r60e,https://p.scdn.co/mp3-preview/cf5ed69899fe575b2e145b1174633ba16e4bfe9e?cid=f9d64942f5f74f3282916225d2f77630,0.492,0.931,-4.789,0.0552,3.77e-05,0,0.134,0.511,99.016,229267
4007,4007,Static-X,Set It Off,2sy5eHZelQW1rRicOFwvH0,29,2005-06-14,https://open.spotify.com/album/71j3INQJXy1sSQPkPiYxIO,https://p.scdn.co/mp3-preview/65dd618c30741e85d8aec6c7605e52bb7ca7bdcf?cid=f9d64942f5f74f3282916225d2f77630,0.622,0.917,-4.237,0.0369,5.56e-05,0.31,0.371,0.741,100.453,235373
4008,4008,Bring Me The Horizon,Can You Feel my Heart ,0WSa1sucoNRcEeULlZVQXj,80,2013-04-01,https://open.spotify.com/album/6IYPmM3xsOPL2XPSvf1ZAz,https://p.scdn.co/mp3-preview/e2ee6ae19b774e8d5640f74d5e8b7212bcb5390e?cid=f9d64942f5f74f3282916225d2f77630,0.15,0.859,-2.827,0.0595,0.00201,0.194,0.387,0.354,170.527,228147
4009,4009,My Anarchist Angel,nya?,,,,,,,,,,,,,,,
4010,4010,Falling In Reverse,Zombified,2ib8fuTavdc48X6MjhE4Ft,70,2022-01-05,https://open.spotify.com/album/7nYa3AJUXbBrRLPXtneIEX,https://p.scdn.co/mp3-preview/d0bb24659cdca3bf749dd6025e36ab326931a2c4?cid=f9d64942f5f74f3282916225d2f77630,0.544,0.911,-3.681,0.0422,0.000141,8.89e-06,0.333,0.558,91.033,218521
4011,4011,Ingvar,The Ghost Of Kyiv,,,,,,,,,,,,,,,
4012,4012,Hypocrisy,Chemical Whore,3gONzcsHm2F7TXkPeW43kV,41,2021-11-26,https://open.spotify.com/album/5t9JybZLnRj5xMp9bWsMP9,https://p.scdn.co/mp3-preview/37923a9ac65c917d54e89a248be198747371f8bb?cid=f9d64942f5f74f3282916225d2f77630,0.287,0.874,-7.486,0.0739,3.37e-05,0.176,0.159,0.0915,90.047,319567
4013,4013,Corprus,Diseased,,,,,,,,,,,,,,,
4014,4014,Corprus,Witch Eater,,,,,,,,,,,,,,,
4015,4015,Anal Destroyer,SLAM,,,,,,,,,,,,,,,
4016,4016,Muth,Aeons Black ,,,,,,,,,,,,,,,
4017,4017,Hypocrisy,Children Of The Gray,7ghUoCCaPtlVgyCtbcERBf,39,2021-11-26,https://open.spotify.com/album/5t9JybZLnRj5xMp9bWsMP9,https://p.scdn.co/mp3-preview/97a31175a77f6856ef6fddfe2e0603b471ac2134?cid=f9d64942f5f74f3282916225d2f77630,0.413,0.831,-7.953,0.0421,3.07e-05,0.00155,0.19,0.139,94.968,316999
4018,4018,Hua,sass,,,,,,,,,,,,,,,
4019,4019,Bad Omens,Glass Houses,3VYxHOaZ8ed1enSdu9lY5J,53,2016-08-19,https://open.spotify.com/album/44MsvFBCmQaIozNrcJe2XQ,https://p.scdn.co/mp3-preview/f8a7fbbdfde64a3ed9907c12e64aaed66b2d3acc?cid=f9d64942f5f74f3282916225d2f77630,0.483,0.971,-3.191,0.158,8.83e-05,0,0.218,0.167,115.001,240898
4020,4020,Ben Mason,No Right,,,,,,,,,,,,,,,
4021,4021,Gh,asas,2XM3j7EReltiFkzXLf9tUK,4,2011-08-16,https://open.spotify.com/album/4JFY8PzkeDULjFt5tevEWC,https://p.scdn.co/mp3-preview/416fac32e9522196899b0936767c740ead4a322a?cid=f9d64942f5f74f3282916225d2f77630,0.593,0.805,-8.326,0.0565,0.766,0.753,0.331,0.96,120.354,148147
4022,4022,Gh,fgh,,,,,,,,,,,,,,,
4023,4023,Toadstool,Riff 1,,,,,,,,,,,,,,,
4024,4024,Soi,DIEKATAKOMBEN,,,,,,,,,,,,,,,
4025,4025,Soi,DERHORRORMITTENDRIN,,,,,,,,,,,,,,,
4026,4026,Soi,DIERÜCKKEHR,,,,,,,,,,,,,,,
4027,4027,Soi,WIRSTEIGENAB,,,,,,,,,,,,,,,
4028,4028,Destruction Of The Healer,Obsessed,2sNyl671d4M262E3Gjz0Lg,3,2022-07-31,https://open.spotify.com/album/6qRvZnFd5pTicqGXUXcVpn,https://p.scdn.co/mp3-preview/8985b3d32934625d0233c66cff324100b900a08c?cid=f9d64942f5f74f3282916225d2f77630,0.268,0.969,-5.05,0.108,3.68e-05,0.616,0.0915,0.0385,170.015,196500
4029,4029,34yh34,h34h34h3,,,,,,,,,,,,,,,
4030,4030,Attack On Titan,The Rubmling - Attack on Titan Final Season Part 2,,,,,,,,,,,,,,,
4031,4031,J7y5yh5,645hb675hn,,,,,,,,,,,,,,,
4032,4032,Grg4g4g34,34gg343g443g,,,,,,,,,,,,,,,
4033,4033,G323g24g23,g3g32g3g3g,,,,,,,,,,,,,,,
4034,4034,Bt4g53g,g43g344g3,,,,,,,,,,,,,,,
4035,4035,4f34f34f3f434f,34f34f34f3f4f3f43f43f4,,,,,,,,,,,,,,,
4036,4036,32t4tg4g34g3,g3434g34g34g34g34g,,,,,,,,,,,,,,,
4037,4037,6g346g346g,346g34g6346g34,,,,,,,,,,,,,,,
4038,4038,Bb1b5121b251,25b125b255b125b,,,,,,,,,,,,,,,
4039,4039,G345g465h546h,1241241241241241242g23g23g1,,,,,,,,,,,,,,,
4040,4040,5 B1212,5b125b12b512,,,,,,,,,,,,,,,
4041,4041,24b1n251,2b512b512b5,,,,,,,,,,,,,,,
4042,4042,82398v1283vu12803v12,v41309uv09u,,,,,,,,,,,,,,,
4043,4043,Guitar Riff Ideas,Drop A# Riff Ideas,,,,,,,,,,,,,,,
4044,4044,For All I Want,Recuerdos de una Noche,,,,,,,,,,,,,,,
4045,4045,Mud Creek,Tear Me Down,,,,,,,,,,,,,,,
4046,4046,Wage War,Death Roll,1ViiOKBUbJY69lSrRTbDXi,52,2021-10-01,https://open.spotify.com/album/2gSVPsycPerzCuSd67ENuF,,0.507,0.975,-3.346,0.182,1.03e-05,0.0118,0.133,0.14,122.021,181267
4047,4047,Breaking Benjamin,Feed the Wolf,7rOv6HovIJvYHXCg0cVfTk,54,2018-04-13,https://open.spotify.com/album/2D1s85eD7MLnPd3zjfK4tr,,0.4,0.982,-2.147,0.123,3.15e-05,8.2e-05,0.133,0.384,155.046,198040
4048,4048,Northlane,Impulse,6S2j7lLXHaj8KkqPcEFEPs,29,2015-07-24,https://open.spotify.com/album/2W257H5BfMiNQskIV1uZro,https://p.scdn.co/mp3-preview/a78e67d6ec832c3fb80afad5cec87865622350a9?cid=f9d64942f5f74f3282916225d2f77630,0.313,0.966,-2.193,0.109,8.22e-05,0,0.358,0.64,130.022,215760
4049,4049,The Gentle Men,I Am Truth,7u8HVJCNYj6xu2DArsudN3,43,2021-09-05,https://open.spotify.com/album/2hvCFY4DYaKzzkNYd60oS3,https://p.scdn.co/mp3-preview/fe87212aac95f66e44eb2911c5924874228655d8?cid=f9d64942f5f74f3282916225d2f77630,0.367,0.949,-5.063,0.271,2.33e-05,0.0931,0.128,0.365,182.105,214027
4050,4050,"Tom Morello, Bring Me The Horizon",Let's Get The Party Started,0vFzdbPUKZKZ9Xn9GfvIS7,51,2021-10-15,https://open.spotify.com/album/7kAxJWvGXcU2zebMMvaxFp,https://p.scdn.co/mp3-preview/adbe384b44dd59295e35bbf2dc46ecb6a3600fb3?cid=f9d64942f5f74f3282916225d2f77630,0.339,0.849,-3.972,0.0928,0.0011,0,0.189,0.395,176.04,212572
4051,4051,Fng,Embryo Cytoplasmic Fragmentation,,,,,,,,,,,,,,,
4052,4052,From Ashes To New,Panic,6MOm4FSE2fk1NFd5fcqoSq,50,2020-08-28,https://open.spotify.com/album/6UCWY40zW6W32GHG0llVXH,https://p.scdn.co/mp3-preview/1ffd8cdd8b66b1e2a6ce90f17769d6e4e8e361c8?cid=f9d64942f5f74f3282916225d2f77630,0.529,0.961,-3.561,0.132,0.000318,0,0.319,0.292,98.067,200800
4053,4053,Sangheilis,Le fendoir3,,,,,,,,,,,,,,,
4054,4054,Crystal Lake,Into the Great Beyond,1SHfbdTOsjJVYQ55DkQW0K,41,2020-08-06,https://open.spotify.com/album/5jXgvVDRTmHcy1ZJKxxCA7,https://p.scdn.co/mp3-preview/5ec5502d3673904d935239f3bd34420872ef057d?cid=f9d64942f5f74f3282916225d2f77630,0.143,0.956,-5.543,0.113,9.06e-06,0.319,0.446,0.572,77.797,334286
4055,4055,Sangheilis,Le fendoir2,,,,,,,,,,,,,,,
4056,4056,We Hunt Buffalo,Heavy Low,4tLIZnSxxoVG2CtJkO0ov3,38,2018-10-26,https://open.spotify.com/album/2VSqgmpVulvNEeIoxZGJVw,https://p.scdn.co/mp3-preview/a40c97a1ac8844ec755315c909a608d4618e80d0?cid=f9d64942f5f74f3282916225d2f77630,0.38,0.906,-3.922,0.0675,1.64e-05,0.0524,0.125,0.304,118.959,290965
4057,4057,Sangheilis,Fend,,,,,,,,,,,,,,,
4058,4058,Sangheilis,The death lord,,,,,,,,,,,,,,,
4059,4059,Sangheilis,Wololo,,,,,,,,,,,,,,,
4060,4060,Tbt,Time,5MOJSANAqnieIOJtbwAOte,0,2022-01-22,https://open.spotify.com/album/1ZRKW1Bzk3KZh8QLh49Rhg,https://p.scdn.co/mp3-preview/4d722d0279ffdad977ade4bfa4b62318b11f70eb?cid=f9d64942f5f74f3282916225d2f77630,0.726,0.275,-11.091,0.0619,0.0925,0.918,0.143,0.241,142.053,163966
4061,4061,Gazette,ROLLIN',0RwdiXXPXxZb5hZa0tGHBz,32,2021-05-26,https://open.spotify.com/album/0ArgeWrRK65btJ7FWov4rP,https://p.scdn.co/mp3-preview/1debc212ce8bb77b3900b4cff2362c2de8c9866c?cid=f9d64942f5f74f3282916225d2f77630,0.493,0.991,-2.939,0.159,1.63e-05,0.261,0.0709,0.448,149.861,208760
4062,4062,Efe Karatoprak,Grindcore Song #1,,,,,,,,,,,,,,,
4063,4063,Anakinkindadumb,my goodbyes,,,,,,,,,,,,,,,
4064,4064,Destruction Of The Healer,Crocodile Tears,61NuQrXxzAlKbCd71pLhp0,1,2022-07-31,https://open.spotify.com/album/6qRvZnFd5pTicqGXUXcVpn,https://p.scdn.co/mp3-preview/afedeb0b44612e8a8ad0473db4e59990ca96b044?cid=f9d64942f5f74f3282916225d2f77630,0.364,0.935,-4.843,0.126,0.000149,0.795,0.462,0.0326,119.945,215500
4065,4065,Metallica,FULL METALLICA MEDLEY,,,,,,,,,,,,,,,
4066,4066,Parkway Drive,Set To Destroy ,3Q7g9fCdsVSV4fC01N1aNz,34,2010-06-29,https://open.spotify.com/album/3sj64vlMjeymCV05otr8FA,https://p.scdn.co/mp3-preview/4c053fd1c430ec8eab8c446727a4fc016155eba4?cid=f9d64942f5f74f3282916225d2f77630,0.341,0.871,-4.861,0.0676,0.000217,5.83e-05,0.0836,0.346,148.159,94107
4067,4067,Kira,retardedidea,,,,,,,,,,,,,,,
4068,4068,Tsubaki,Flandre Will Be None,,,,,,,,,,,,,,,
4069,4069,We Came As Romans,wasted age,4q0OK0HRaLd2Wzz23GeApJ,55,2017-10-20,https://open.spotify.com/album/1qpUcrw2nugBO605yX1wGq,https://p.scdn.co/mp3-preview/ddcd0135dbda484eec52de2908d30651950939be?cid=f9d64942f5f74f3282916225d2f77630,0.412,0.943,-4.29,0.0686,3.68e-05,0.000199,0.196,0.748,169.948,226800
4070,4070,Like Moths To Flames,The Anatomy Of Evil,22N1zTCluqKQShlNcVCMGb,39,2020-10-30,https://open.spotify.com/album/3ATjDIQlFmgsI865aU50yp,https://p.scdn.co/mp3-preview/ceef1612ce918fd587bae35dc86edc5df50f5634?cid=f9d64942f5f74f3282916225d2f77630,0.521,0.963,-3.928,0.102,0.000303,0.000633,0.0664,0.282,120.072,180750
4071,4071,Bac,gbac,5UhBpA4ywDkM3ZWMALDqY3,0,2020-12-29,https://open.spotify.com/album/1Z288trI9s2v8sXDm13nBC,https://p.scdn.co/mp3-preview/1de5739fe2c386aa0c7933ade699b7656b9fd523?cid=f9d64942f5f74f3282916225d2f77630,0.537,0.918,-4.238,0.146,0.189,0,0.189,0.88,110.481,218985
4072,4072,Gliese,Origen,,,,,,,,,,,,,,,
4073,4073,Beartooth,Burnout,0fmhJAzvIrhR5NLTW7RgEE,35,2016-06-03,https://open.spotify.com/album/5nQE80zQR1NqKDBo4oE4EJ,https://p.scdn.co/mp3-preview/6d69fa3c9dd4784598561a88ae2cf348d0f97b4a?cid=f9d64942f5f74f3282916225d2f77630,0.417,0.993,-3.212,0.242,5.06e-05,0.00994,0.0731,0.18,199.967,184695
4074,4074,Shadow Of Intent,The Heretic Prevails ,5pEynJLDHQw18Nqpci58Ss,48,2017-04-28,https://open.spotify.com/album/1SQ1pjev8lF0h7byFLlEvX,https://p.scdn.co/mp3-preview/0cdd429180cf12ae8314a77bf4672b1af0039a8b?cid=f9d64942f5f74f3282916225d2f77630,0.433,0.997,-3.386,0.312,0.00383,0.597,0.436,0.0391,140.011,288054
4075,4075,Hands Down,Hardships,61it59CYv1cj2qOCZtmFKO,6,2019-02-15,https://open.spotify.com/album/4N0ZDuvsXv8ImukUo3NeC7,https://p.scdn.co/mp3-preview/3e71bd5b0244146a83d2b9c9a63e9a11b2a525ec?cid=f9d64942f5f74f3282916225d2f77630,0.466,0.986,-3.811,0.141,1.01e-05,0.146,0.0873,0.302,124.999,203267
4076,4076,Eonia,Paths,3zAvnim3hNrHBkG6vo4z6h,0,2021-10-08,https://open.spotify.com/album/4RpjxB5oblkfbuuEF2k1CR,https://p.scdn.co/mp3-preview/2ba6dfd25e603d2e8eb2c785a67b8155ff733580?cid=f9d64942f5f74f3282916225d2f77630,0.197,0.928,-5.517,0.0963,0.000476,0.939,0.37,0.0856,92.276,211270
4077,4077,August Burns Red,Three Fountains,02oe44s2TY46yMXhk67ZwW,33,2020-04-03,https://open.spotify.com/album/3KJ44LRyBaBsZi2eW79pCV,,0.263,0.909,-5.597,0.0405,2.93e-05,0.258,0.138,0.173,110.09,381973
4078,4078,August Burns Red,Ties That Bind,3i8V9wkBNTBydtZVFAg8aK,37,2020-04-03,https://open.spotify.com/album/3KJ44LRyBaBsZi2eW79pCV,,0.175,0.973,-4.807,0.154,8.23e-06,0.0507,0.17,0.291,158.864,258773
4079,4079,August Burns Red,Dismembered Memory,7kqJWZANlhY0KNFvnfq8fL,35,2020-04-03,https://open.spotify.com/album/3KJ44LRyBaBsZi2eW79pCV,,0.308,0.974,-4.485,0.127,1.65e-05,0.0101,0.143,0.471,114.069,249053
4080,4080,August Burns Red,Bones,5Pj6t0Ixltx4hPkMusg1YK,36,2020-04-03,https://open.spotify.com/album/3KJ44LRyBaBsZi2eW79pCV,,0.264,0.947,-5.372,0.126,3.54e-05,0.0366,0.26,0.369,180.096,255493
4081,4081,August Burns Red,Empty Heaven,5Q5uhRETHw0UpvlorWCsNI,34,2020-04-03,https://open.spotify.com/album/3KJ44LRyBaBsZi2eW79pCV,,0.241,0.989,-4.782,0.139,2.93e-05,0.0129,0.154,0.399,113.418,265573
4082,4082,Pendulum,self vs self v3,,,,,,,,,,,,,,,
4083,4083,Eonia,Loss,1bLl8iF3icOlpOMGsKESZW,0,2021-10-08,https://open.spotify.com/album/4RpjxB5oblkfbuuEF2k1CR,https://p.scdn.co/mp3-preview/4ad62ae2f6434402b890796973ba2e72a89121a0?cid=f9d64942f5f74f3282916225d2f77630,0.454,0.924,-4.756,0.0926,9.47e-05,0.877,0.0939,0.217,135.046,256300
4084,4084,Dezert,Sister,6w8kZSM2W49CXLQK75rhdo,16,2015,https://open.spotify.com/album/6JekMUDJxsFJiGn6K2OtiI,https://p.scdn.co/mp3-preview/f0ac48e1e183cd52f0c9b11435e8990d84df35f2?cid=f9d64942f5f74f3282916225d2f77630,0.399,0.984,-2.694,0.0914,6.12e-05,0.779,0.33,0.267,120.111,238587
4085,4085,Eonia,Intro,1RxJrS6GMFZs5n5Mqm0vp4,0,2021-10-08,https://open.spotify.com/album/4RpjxB5oblkfbuuEF2k1CR,https://p.scdn.co/mp3-preview/41ed2e19365978749367e012fb8af1aec1c27b5e?cid=f9d64942f5f74f3282916225d2f77630,0.259,0.674,-7.331,0.0359,0.0539,0.855,0.0512,0.0409,86.928,126140
4086,4086,Eonia,In Memoriam,482JHR8gxYDk8atZj9sE90,1,2021-09-17,https://open.spotify.com/album/1nNbVM0duy5YcHNxcayO6v,https://p.scdn.co/mp3-preview/1aaee2990cad4de4c7588694c843553608b112b2?cid=f9d64942f5f74f3282916225d2f77630,0.172,0.936,-3.975,0.119,0.00198,0.00139,0.159,0.186,66.639,248220
4087,4087,Eonia,Recollection,6CCokLnHxeqYN9297IGe5c,1,2021-09-17,https://open.spotify.com/album/1nNbVM0duy5YcHNxcayO6v,https://p.scdn.co/mp3-preview/5e3551577106445bc1176aca9c40ec4fc1485fd6?cid=f9d64942f5f74f3282916225d2f77630,0.276,0.99,-2.41,0.235,0.00107,9.71e-05,0.0771,0.155,179.883,223700
4088,4088,The Raven Age,No mans land solo,,,,,,,,,,,,,,,
4089,4089,Justice For The Damned,"No Brother, No Friend",3yAu8VEqJmr4LqZwDr29cV,33,2018-11-27,https://open.spotify.com/album/52vFHJ4qdgSLiIZvPiMuRI,https://p.scdn.co/mp3-preview/8a2b23e43c200e79e4a1929772af4d6f53c640b7?cid=f9d64942f5f74f3282916225d2f77630,0.376,0.966,-3.848,0.0664,1.2e-05,0.00362,0.263,0.174,84.995,211808
